":ID","id","name","chunk_index:long",":LABEL"
"2019","8f43c58b-9712-440b-ada7-5fab8eb84816:3","Increased unauthorized use of intellectual property","11","__KGBuilder__;__Entity__;RiskFactor"
"2022","12455f4f-f514-4b34-944e-4f9bc31cffa7:1","Information technology and communications systems damage or interruption","15","__KGBuilder__;__Entity__;RiskFactor"
"2034","5da5e24e-4319-49ff-a442-9a5825df8e0f:3","fraud","43","__KGBuilder__;__Entity__;RiskFactor"
"2035","5da5e24e-4319-49ff-a442-9a5825df8e0f:4","merchant insolvency","43","__KGBuilder__;__Entity__;RiskFactor"
"2037","12455f4f-f514-4b34-944e-4f9bc31cffa7:3","Complex foreign and U.S. laws and regulations compliance cost","15","__KGBuilder__;__Entity__;RiskFactor"
"2041","675e5a0c-663f-456f-b5ed-3baa089bf897:3","changing macroeconomic environment","44","__KGBuilder__;__Entity__;RiskFactor"
"2042","0fa2d741-2b2a-4df0-bd82-b6b13c1b4b79:1","Security breaches","13","__KGBuilder__;__Entity__;RiskFactor"
"2043","976b0592-8d62-498a-a460-9bf8fcbc65cb:1","credit products expose us to additional risks","45","__KGBuilder__;__Entity__;RiskFactor"
"2070","f272374a-c333-42e1-9686-5a56cad756fa:8","foreign currency exchange rates","49","__KGBuilder__;__Entity__;RiskFactor"
"2088","a50c9dbd-73c4-46cd-92d9-4725f67cfa6d:4","risk of losses from customer protection programs","51","__KGBuilder__;__Entity__;RiskFactor"
"2092","aba08f04-7c19-4fa2-a7ae-4731a1be4944:3","Declines in Credit Rating","52","__KGBuilder__;__Entity__;RiskFactor"
"2093","aba08f04-7c19-4fa2-a7ae-4731a1be4944:4","Adverse Financial Performance","52","__KGBuilder__;__Entity__;RiskFactor"
"2094","aba08f04-7c19-4fa2-a7ae-4731a1be4944:5","Global Credit Market Conditions","52","__KGBuilder__;__Entity__;RiskFactor"
"2096","cc2c20e1-f01e-44db-9219-901129f6358c:1","Fraud","53","__KGBuilder__;__Entity__;RiskFactor"
"2097","cc2c20e1-f01e-44db-9219-901129f6358c:2","Chargebacks","53","__KGBuilder__;__Entity__;RiskFactor"
"2098","cc2c20e1-f01e-44db-9219-901129f6358c:3","Credit losses","53","__KGBuilder__;__Entity__;RiskFactor"
"2103","62b23193-8707-4ce6-b878-f651a42812e1:3","financial health of borrowers","54","__KGBuilder__;__Entity__;RiskFactor"
"2106","cd7f85f7-2431-4311-a5a9-93b2504a414f:1","uncertainty around the effectiveness of loan modification programs","55","__KGBuilder__;__Entity__;RiskFactor"
"2107","cd7f85f7-2431-4311-a5a9-93b2504a414f:2","complexity of tax laws and subjectivity in interpretations","55","__KGBuilder__;__Entity__;RiskFactor"
"2109","d370ceaa-a618-4ed5-a811-9359a5e0fe81:1","LOSS CONTINGENCIES","56","__KGBuilder__;__Entity__;RiskFactor"
"2110","d370ceaa-a618-4ed5-a811-9359a5e0fe81:2","REVENUE RECOGNITION","56","__KGBuilder__;__Entity__;RiskFactor"
"2111","d370ceaa-a618-4ed5-a811-9359a5e0fe81:3","VALUATION OF GOODWILL AND INTANGIBLES","56","__KGBuilder__;__Entity__;RiskFactor"
"2112","d370ceaa-a618-4ed5-a811-9359a5e0fe81:4","EVALUATION OF STRATEGIC INVESTMENTS FOR IMPAIRMENT","56","__KGBuilder__;__Entity__;RiskFactor"
"2116","618fd554-84f5-4d42-9f7c-e18f6595c59d:1","Interest rate fluctuations","58","__KGBuilder__;__Entity__;RiskFactor"
"2117","618fd554-84f5-4d42-9f7c-e18f6595c59d:2","Foreign currency exchange rate risk","58","__KGBuilder__;__Entity__;RiskFactor"
"2120","05808c09-a534-4c62-b7a6-c3a07395d8ba:1","Market conditions","60","__KGBuilder__;__Entity__;RiskFactor"
"2128","a85369fd-279e-43a2-872c-9458b8837373:0","Stock market fluctuations","19","__KGBuilder__;__Entity__;RiskFactor"
"2129","a85369fd-279e-43a2-872c-9458b8837373:1","Stock repurchase program volatility","19","__KGBuilder__;__Entity__;RiskFactor"
"2130","a85369fd-279e-43a2-872c-9458b8837373:2","Concentration of stock ownership","19","__KGBuilder__;__Entity__;RiskFactor"
"2131","a85369fd-279e-43a2-872c-9458b8837373:3","Charter provisions discouraging takeover","19","__KGBuilder__;__Entity__;RiskFactor"
"2142","2b698329-a9cd-4e33-bfdf-803418639c87:1","Strengthening of the U.S. dollar","26","__KGBuilder__;__Entity__;RiskFactor"
"2168","2a5e89b7-4c82-4358-a26f-161fb40af031:1","financial market risks","41","__KGBuilder__;__Entity__;RiskFactor"
"2169","2a5e89b7-4c82-4358-a26f-161fb40af031:2","fluctuations in foreign currency exchange rates","41","__KGBuilder__;__Entity__;RiskFactor"
"2170","2a5e89b7-4c82-4358-a26f-161fb40af031:3","interest rates changes","41","__KGBuilder__;__Entity__;RiskFactor"
"2171","2a5e89b7-4c82-4358-a26f-161fb40af031:4","British pound currency exposure","41","__KGBuilder__;__Entity__;RiskFactor"
"2172","2a5e89b7-4c82-4358-a26f-161fb40af031:5","Euro currency exposure","41","__KGBuilder__;__Entity__;RiskFactor"
"2173","2a5e89b7-4c82-4358-a26f-161fb40af031:6","Japanese yen currency exposure","41","__KGBuilder__;__Entity__;RiskFactor"
